entity_id,field,value,source_url,source_title,source_type,access_date,evidence_snippet,confidence
0445,name,EDMOND GAGNON LTD (CFIA Ref #0445),https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,CFIA export list entry,HIGH
0445,address,"9 QUAI DES ROBICHAUD RD, BARACHOIS, NB, E4P8A4, Canada",https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,CFIA export list entry,HIGH
1338,name,OCEANS ALIVE SEAFOOD LIMITED (CFIA Ref #1338),https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,CFIA export list entry,HIGH
1338,address,"39 PROSPECT POINT ROAD, SHAG HARBOUR, NS, B0W3B0, Canada",https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,CFIA export list entry,HIGH
2420,name,ELPHEGE & NORBERT LEBLANC LTD. (CFIA Ref #2420),https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,CFIA export list entry,HIGH
2420,address,"47 CHEMIN DU QUAI, PETIT-CAP, NB, E4N2E8, Canada",https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,CFIA export list entry,HIGH
1270,name,Deep Harbour Lobster Seafood Ltd. (CFIA Ref #1270),https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,CFIA export list entry,HIGH
1270,address,"65 Dipper Harbour Road, Dipper Harbour, NB, E5J1X3, Canada",https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,CFIA export list entry,HIGH
0238,name,GAUDET & OUELLETTE LTD. (CFIA Ref #0238),https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,CFIA export list entry,HIGH
0238,address,"519 CHEMIN BAS-CAP-PELE, BAS-CAP-PELÉ, NB, E4N3B1, Canada",https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,CFIA export list entry,HIGH
