entity_id,field,value,source_url,source_title,source_type,access_date,evidence_snippet,confidence
"PEF.7.0099.16","plant_name","ASMAK AL OUIFAK","https://www.onssa.gov.ma/controle-des-produits-alimentaires/produits-de-la-peche-et-de-l-aquaculture/","ONSSA approved fishery products processing establishments","regulator","2026-02-11","ONSSA approved list","HIGH"
"PEF.7.0099.16","address","DOUAR LAHFAYA KM 11 ROUTE DE MEDIOUNA NOUACEUR CASABLANCA","https://www.onssa.gov.ma/controle-des-produits-alimentaires/produits-de-la-peche-et-de-l-aquaculture/","ONSSA approved fishery products processing establishments","regulator","2026-02-11","ONSSA approved list","HIGH"
"PEF.7.0099.16","activity","ENTREPOSAGE","https://www.onssa.gov.ma/controle-des-produits-alimentaires/produits-de-la-peche-et-de-l-aquaculture/","ONSSA approved fishery products processing establishments","regulator","2026-02-11","ONSSA approved list","HIGH"
"PEF.7.0099.16","activity_type","ENTREPOSAGE DES PRODUITS DE LA PECHE SOUS TEMPERATURE DIRIGEE Y COMPRIS LES COQUILLAGES","https://www.onssa.gov.ma/controle-des-produits-alimentaires/produits-de-la-peche-et-de-l-aquaculture/","ONSSA approved fishery products processing establishments","regulator","2026-02-11","ONSSA approved list","HIGH"
"PEF.19.0208.19","plant_name","ASMAK HAOUZ MARRAKECH","https://www.onssa.gov.ma/controle-des-produits-alimentaires/produits-de-la-peche-et-de-l-aquaculture/","ONSSA approved fishery products processing establishments","regulator","2026-02-11","ONSSA approved list","HIGH"
"PEF.19.0208.19","address","N° 781, LOTISSEMENT AL MASSAR ROUTE DE SAFI, MARRAKECH","https://www.onssa.gov.ma/controle-des-produits-alimentaires/produits-de-la-peche-et-de-l-aquaculture/","ONSSA approved fishery products processing establishments","regulator","2026-02-11","ONSSA approved list","HIGH"
"PEF.19.0208.19","activity","ENTREPOSAGE","https://www.onssa.gov.ma/controle-des-produits-alimentaires/produits-de-la-peche-et-de-l-aquaculture/","ONSSA approved fishery products processing establishments","regulator","2026-02-11","ONSSA approved list","HIGH"
"PEF.19.0208.19","activity_type","ENTREPOSAGE DES PRODUITS DE LA PECHE SOUS TEMPERATURE DIRIGEE Y COMPRIS LES COQUILLAGES","https://www.onssa.gov.ma/controle-des-produits-alimentaires/produits-de-la-peche-et-de-l-aquaculture/","ONSSA approved fishery products processing establishments","regulator","2026-02-11","ONSSA approved list","HIGH"
"4082","plant_name","ASMAK MORSAD","https://www.onssa.gov.ma/controle-des-produits-alimentaires/produits-de-la-peche-et-de-l-aquaculture/","ONSSA approved fishery products processing establishments","regulator","2026-02-11","ONSSA approved list","HIGH"
"4082","address","BP 8002 CITE DAKHLA AGADIR","https://www.onssa.gov.ma/controle-des-produits-alimentaires/produits-de-la-peche-et-de-l-aquaculture/","ONSSA approved fishery products processing establishments","regulator","2026-02-11","ONSSA approved list","HIGH"
"4082","activity","ENTREPOSAGE","https://www.onssa.gov.ma/controle-des-produits-alimentaires/produits-de-la-peche-et-de-l-aquaculture/","ONSSA approved fishery products processing establishments","regulator","2026-02-11","ONSSA approved list","HIGH"
